matchid,me,you,won,yourDead,myDead
battle-randombattle-632,stabbymarten,mallis,false,3,6
battle-randombattle-632,mallis,stabbymarten,true,6,3
battle-randombattle-633,stabbymarten,mallis,false,4,6
battle-randombattle-633,mallis,stabbymarten,true,6,4
battle-randombattle-635,stabbymarten,mallis,false,4,6
battle-randombattle-635,mallis,stabbymarten,true,6,4
battle-randombattle-636,stabbymarten,mallis,true,6,5
battle-randombattle-636,mallis,stabbymarten,false,5,6
battle-randombattle-640,larandumb,mallis,false,4,6
battle-randombattle-640,mallis,larandumb,true,6,4
battle-randombattle-641,larandumb,mallis,false,2,6
battle-randombattle-641,mallis,larandumb,true,6,2
battle-randombattle-642,larandumb,mallis,true,6,3
battle-randombattle-642,mallis,larandumb,false,3,6
battle-randombattle-643,larandumb,mallis,true,6,5
battle-randombattle-643,mallis,larandumb,false,5,6
battle-randombattle-644,mallis,larandumb,true,6,2
battle-randombattle-644,larandumb,mallis,false,2,6
battle-randombattle-645,larandumb,mallis,true,6,4
battle-randombattle-645,mallis,larandumb,false,4,6
battle-randombattle-646,larandumb,mallis,false,2,6
battle-randombattle-646,mallis,larandumb,true,6,2
battle-randombattle-647,larandumb,mallis,false,2,6
battle-randombattle-647,mallis,larandumb,true,6,2
battle-randombattle-648,larandumb,mallis,false,0,6
battle-randombattle-648,mallis,larandumb,true,6,0
battle-randombattle-649,larandumb,mallis,false,2,6
battle-randombattle-649,mallis,larandumb,true,6,2
battle-randombattle-651,larandumb,mallis,false,2,6
battle-randombattle-651,mallis,larandumb,true,6,2
battle-randombattle-652,larandumb,mallis,false,2,6
battle-randombattle-652,mallis,larandumb,true,6,2
battle-randombattle-654,larandumb,mallis,false,5,6
battle-randombattle-654,mallis,larandumb,true,6,5
battle-randombattle-655,larandumb,mallis,false,3,6
battle-randombattle-655,mallis,larandumb,true,6,3
battle-randombattle-656,larandumb,mallis,false,2,6
battle-randombattle-656,mallis,larandumb,true,6,2
battle-randombattle-657,larandumb,mallis,false,5,6
battle-randombattle-657,mallis,larandumb,true,6,5
battle-randombattle-658,larandumb,mallis,true,6,5
battle-randombattle-658,mallis,larandumb,false,5,6
battle-randombattle-659,larandumb,mallis,false,4,6
battle-randombattle-659,mallis,larandumb,true,6,4
battle-randombattle-660,larandumb,mallis,false,4,6
battle-randombattle-660,mallis,larandumb,true,6,4
battle-randombattle-661,larandumb,mallis,true,6,5
battle-randombattle-661,mallis,larandumb,false,5,6
battle-randombattle-662,larandumb,mallis,false,3,6
battle-randombattle-662,mallis,larandumb,true,6,3
battle-randombattle-663,mallis,stabbymarten,false,2,6
battle-randombattle-663,stabbymarten,mallis,true,6,2
battle-randombattle-664,stabbymarten,mallis,true,6,5
battle-randombattle-664,mallis,stabbymarten,false,5,6
battle-randombattle-665,stabbymarten,mallis,true,6,5
battle-randombattle-665,mallis,stabbymarten,false,5,6
battle-randombattle-667,stabbymarten,mallis,false,4,6
battle-randombattle-667,mallis,stabbymarten,true,6,4
battle-randombattle-669,stabbymarten,mallis,false,4,6
battle-randombattle-669,mallis,stabbymarten,true,6,4
battle-randombattle-670,stabbymarten,mallis,true,6,3
battle-randombattle-670,mallis,stabbymarten,false,3,6
battle-randombattle-671,stabbymarten,mallis,false,5,6
battle-randombattle-671,mallis,stabbymarten,true,6,5
battle-randombattle-672,stabbymarten,mallis,true,6,5
battle-randombattle-672,mallis,stabbymarten,false,5,6
battle-randombattle-673,stabbymarten,mallis,false,5,6
battle-randombattle-673,mallis,stabbymarten,true,6,5
battle-randombattle-674,stabbymarten,mallis,true,6,3
battle-randombattle-674,mallis,stabbymarten,false,3,6
battle-randombattle-675,stabbymarten,mallis,true,6,2
battle-randombattle-675,mallis,stabbymarten,false,2,6
battle-randombattle-676,stabbymarten,mallis,false,3,6
battle-randombattle-676,mallis,stabbymarten,true,6,3
battle-randombattle-677,stabbymarten,mallis,true,6,5
battle-randombattle-677,mallis,stabbymarten,false,5,6
battle-randombattle-678,stabbymarten,mallis,true,6,0
battle-randombattle-678,mallis,stabbymarten,false,0,6
battle-randombattle-679,stabbymarten,mallis,false,4,6
battle-randombattle-679,mallis,stabbymarten,true,6,4
battle-randombattle-680,stabbymarten,mallis,false,4,6
battle-randombattle-680,mallis,stabbymarten,true,6,4
battle-randombattle-684,larandumb,mallis,false,3,6
battle-randombattle-684,mallis,larandumb,true,6,3
battle-randombattle-685,larandumb,mallis,false,4,6
battle-randombattle-685,mallis,larandumb,true,6,4
battle-randombattle-686,larandumb,mallis,false,2,6
battle-randombattle-686,mallis,larandumb,true,6,2
battle-randombattle-687,mallis,stabbymarten,true,6,4
battle-randombattle-687,stabbymarten,mallis,false,4,6
battle-randombattle-688,stabbymarten,mallis,true,6,3
battle-randombattle-688,mallis,stabbymarten,false,3,6
battle-randombattle-689,stabbymarten,mallis,true,6,5
battle-randombattle-689,mallis,stabbymarten,false,5,6
battle-randombattle-690,stabbymarten,mallis,false,3,6
battle-randombattle-690,mallis,stabbymarten,true,6,3
battle-randombattle-691,stabbymarten,mallis,false,4,6
battle-randombattle-691,mallis,stabbymarten,true,6,4
battle-randombattle-692,stabbymarten,mallis,true,6,4
battle-randombattle-692,mallis,stabbymarten,false,4,6
battle-randombattle-693,stabbymarten,mallis,false,3,6
battle-randombattle-693,mallis,stabbymarten,true,6,3
battle-randombattle-694,stabbymarten,mallis,true,6,4
battle-randombattle-694,mallis,stabbymarten,false,4,6
battle-randombattle-695,stabbymarten,mallis,true,6,5
battle-randombattle-695,mallis,stabbymarten,false,5,6
battle-randombattle-696,stabbymarten,mallis,false,6,6
battle-randombattle-696,mallis,stabbymarten,true,6,6
battle-randombattle-697,stabbymarten,mallis,true,6,3
battle-randombattle-697,mallis,stabbymarten,false,3,6
battle-randombattle-698,stabbymarten,mallis,true,6,5
battle-randombattle-698,mallis,stabbymarten,false,5,6
battle-randombattle-699,mallis,stabbymarten,true,6,3
battle-randombattle-699,stabbymarten,mallis,false,3,6
battle-randombattle-700,stabbymarten,mallis,true,6,5
battle-randombattle-700,mallis,stabbymarten,false,5,6
battle-randombattle-701,stabbymarten,mallis,false,4,6
battle-randombattle-701,mallis,stabbymarten,true,6,4
battle-randombattle-702,stabbymarten,mallis,false,5,6
battle-randombattle-702,mallis,stabbymarten,true,6,5
battle-randombattle-703,stabbymarten,mallis,false,4,6
battle-randombattle-703,mallis,stabbymarten,true,6,4
battle-randombattle-704,stabbymarten,mallis,true,6,4
battle-randombattle-704,mallis,stabbymarten,false,4,6
battle-randombattle-706,stabbymarten,mallis,false,4,6
battle-randombattle-706,mallis,stabbymarten,true,6,4
battle-randombattle-707,stabbymarten,mallis,false,5,6
battle-randombattle-707,mallis,stabbymarten,true,6,5
battle-randombattle-708,stabbymarten,mallis,false,4,6
battle-randombattle-708,mallis,stabbymarten,true,6,4
battle-randombattle-716,mallis,larandumb,true,6,5
battle-randombattle-716,larandumb,mallis,false,5,6
battle-randombattle-717,larandumb,mallis,false,3,6
battle-randombattle-717,mallis,larandumb,true,6,3
battle-randombattle-718,larandumb,mallis,false,4,6
battle-randombattle-718,mallis,larandumb,true,6,4
battle-randombattle-719,stabbymarten,mallis,true,6,5
battle-randombattle-719,mallis,stabbymarten,false,5,6
battle-randombattle-720,stabbymarten,mallis,true,6,5
battle-randombattle-720,mallis,stabbymarten,false,5,6
battle-randombattle-721,stabbymarten,mallis,false,4,6
battle-randombattle-721,mallis,stabbymarten,true,6,4
battle-randombattle-723,stabbymarten,mallis,false,4,6
battle-randombattle-723,mallis,stabbymarten,true,6,4
battle-randombattle-724,stabbymarten,mallis,false,4,6
battle-randombattle-724,mallis,stabbymarten,true,6,4
battle-randombattle-725,mallis,stabbymarten,false,1,6
battle-randombattle-725,stabbymarten,mallis,true,6,1
battle-randombattle-726,stabbymarten,mallis,true,6,5
battle-randombattle-726,mallis,stabbymarten,false,5,6
battle-randombattle-727,stabbymarten,mallis,true,6,5
battle-randombattle-727,mallis,stabbymarten,false,5,6
battle-randombattle-728,stabbymarten,mallis,true,6,5
battle-randombattle-728,mallis,stabbymarten,false,5,6
battle-randombattle-729,stabbymarten,mallis,true,6,5
battle-randombattle-729,mallis,stabbymarten,false,5,6
battle-randombattle-730,stabbymarten,mallis,false,5,6
battle-randombattle-730,mallis,stabbymarten,true,6,5
battle-randombattle-731,stabbymarten,mallis,false,5,6
battle-randombattle-731,mallis,stabbymarten,true,6,5
battle-randombattle-732,mallis,stabbymarten,true,6,4
battle-randombattle-732,stabbymarten,mallis,false,4,6
battle-randombattle-733,stabbymarten,mallis,true,6,4
battle-randombattle-733,mallis,stabbymarten,false,4,6
battle-randombattle-734,stabbymarten,mallis,false,4,6
battle-randombattle-734,mallis,stabbymarten,true,6,4
battle-randombattle-735,stabbymarten,mallis,true,6,5
battle-randombattle-735,mallis,stabbymarten,false,5,6
battle-randombattle-736,stabbymarten,mallis,true,6,3
battle-randombattle-736,mallis,stabbymarten,false,3,6
battle-randombattle-737,stabbymarten,mallis,false,2,6
battle-randombattle-737,mallis,stabbymarten,true,6,2
battle-randombattle-738,stabbymarten,mallis,false,5,6
battle-randombattle-738,mallis,stabbymarten,true,6,5
battle-randombattle-739,stabbymarten,mallis,true,6,4
battle-randombattle-739,mallis,stabbymarten,false,4,6
battle-randombattle-740,stabbymarten,mallis,true,6,3
battle-randombattle-740,mallis,stabbymarten,false,3,6
battle-randombattle-741,stabbymarten,mallis,false,3,6
battle-randombattle-741,mallis,stabbymarten,true,6,3
battle-randombattle-742,larandumb,mallis,false,4,6
battle-randombattle-742,mallis,larandumb,true,6,4
battle-randombattle-743,larandumb,mallis,false,5,6
battle-randombattle-743,mallis,larandumb,true,6,5
battle-randombattle-744,larandumb,mallis,false,3,6
battle-randombattle-744,mallis,larandumb,true,6,3
battle-randombattle-745,larandumb,mallis,false,2,6
battle-randombattle-745,mallis,larandumb,true,6,2
battle-randombattle-746,mallis,larandumb,true,6,5
battle-randombattle-746,larandumb,mallis,false,5,6
battle-randombattle-748,larandumb,mallis,false,1,6
battle-randombattle-748,mallis,larandumb,true,6,1
battle-randombattle-749,larandumb,mallis,false,2,6
battle-randombattle-749,mallis,larandumb,true,6,2
battle-randombattle-750,mallis,larandumb,true,6,3
battle-randombattle-750,larandumb,mallis,false,3,6
battle-randombattle-751,larandumb,mallis,false,5,6
battle-randombattle-751,mallis,larandumb,true,6,5
battle-randombattle-752,larandumb,mallis,false,5,6
battle-randombattle-752,mallis,larandumb,true,6,5
battle-randombattle-753,larandumb,mallis,true,6,0
battle-randombattle-753,mallis,larandumb,false,0,6
battle-randombattle-754,larandumb,mallis,false,2,6
battle-randombattle-754,mallis,larandumb,true,6,2
battle-randombattle-755,larandumb,mallis,false,0,6
battle-randombattle-755,mallis,larandumb,true,6,0
battle-randombattle-756,larandumb,mallis,false,2,6
battle-randombattle-756,mallis,larandumb,true,6,2
battle-randombattle-757,larandumb,mallis,false,5,6
battle-randombattle-757,mallis,larandumb,true,6,5
battle-randombattle-758,larandumb,mallis,false,3,6
battle-randombattle-758,mallis,larandumb,true,6,3
battle-randombattle-759,larandumb,mallis,false,5,6
battle-randombattle-759,mallis,larandumb,true,6,5
battle-randombattle-760,larandumb,mallis,false,5,6
battle-randombattle-760,mallis,larandumb,true,6,5
battle-randombattle-761,larandumb,mallis,false,0,6
battle-randombattle-761,mallis,larandumb,true,6,0
battle-randombattle-762,larandumb,mallis,false,5,6
battle-randombattle-762,mallis,larandumb,true,6,5
battle-randombattle-763,larandumb,mallis,false,3,6
battle-randombattle-763,mallis,larandumb,true,6,3
battle-randombattle-764,larandumb,mallis,false,4,6
battle-randombattle-764,mallis,larandumb,true,6,4
battle-randombattle-765,larandumb,mallis,false,3,6
battle-randombattle-765,mallis,larandumb,true,6,3
battle-randombattle-766,larandumb,mallis,false,3,6
battle-randombattle-766,mallis,larandumb,true,6,3
battle-randombattle-767,larandumb,mallis,false,2,6
battle-randombattle-767,mallis,larandumb,true,6,2
battle-randombattle-768,larandumb,mallis,false,2,6
battle-randombattle-768,mallis,larandumb,true,6,2
battle-randombattle-769,larandumb,mallis,false,3,6
battle-randombattle-769,mallis,larandumb,true,6,3
battle-randombattle-770,larandumb,mallis,false,3,6
battle-randombattle-770,mallis,larandumb,true,6,3
battle-randombattle-772,stabbymarten,mallis,true,6,5
battle-randombattle-772,mallis,stabbymarten,false,5,6
battle-randombattle-773,mallis,stabbymarten,true,6,3
battle-randombattle-773,stabbymarten,mallis,false,3,6
battle-randombattle-774,stabbymarten,mallis,true,6,5
battle-randombattle-774,mallis,stabbymarten,false,5,6
battle-randombattle-775,stabbymarten,mallis,false,3,6
battle-randombattle-775,mallis,stabbymarten,true,6,3
battle-randombattle-776,stabbymarten,mallis,true,6,4
battle-randombattle-776,mallis,stabbymarten,false,4,6
battle-randombattle-777,stabbymarten,mallis,false,4,6
battle-randombattle-777,mallis,stabbymarten,true,6,4
battle-randombattle-778,stabbymarten,mallis,true,6,5
battle-randombattle-778,mallis,stabbymarten,false,5,6
battle-randombattle-779,stabbymarten,mallis,true,6,4
battle-randombattle-779,mallis,stabbymarten,false,4,6
battle-randombattle-780,stabbymarten,mallis,true,6,3
battle-randombattle-780,mallis,stabbymarten,false,3,6
battle-randombattle-781,stabbymarten,mallis,false,5,6
battle-randombattle-781,mallis,stabbymarten,true,6,5
battle-randombattle-782,stabbymarten,mallis,false,3,6
battle-randombattle-782,mallis,stabbymarten,true,6,3
battle-randombattle-783,stabbymarten,mallis,true,6,4
battle-randombattle-783,mallis,stabbymarten,false,4,6
battle-randombattle-784,stabbymarten,mallis,false,4,6
battle-randombattle-784,mallis,stabbymarten,true,6,4
battle-randombattle-785,stabbymarten,mallis,true,6,4
battle-randombattle-785,mallis,stabbymarten,false,4,6
battle-randombattle-786,stabbymarten,mallis,true,6,4
battle-randombattle-786,mallis,stabbymarten,false,4,6
battle-randombattle-787,stabbymarten,mallis,false,4,6
battle-randombattle-787,mallis,stabbymarten,true,6,4
battle-randombattle-788,stabbymarten,mallis,true,6,5
battle-randombattle-788,mallis,stabbymarten,false,5,6
battle-randombattle-789,stabbymarten,mallis,true,6,5
battle-randombattle-789,mallis,stabbymarten,false,5,6
battle-randombattle-790,stabbymarten,mallis,false,3,6
battle-randombattle-790,mallis,stabbymarten,true,6,3
battle-randombattle-791,stabbymarten,mallis,false,3,6
battle-randombattle-791,mallis,stabbymarten,true,6,3
battle-randombattle-792,larandumb,mallis,false,5,6
battle-randombattle-792,mallis,larandumb,true,6,5
battle-randombattle-793,larandumb,mallis,false,5,6
battle-randombattle-793,mallis,larandumb,true,6,5
battle-randombattle-794,mallis,larandumb,true,6,3
battle-randombattle-794,larandumb,mallis,false,3,6
battle-randombattle-795,larandumb,mallis,false,3,6
battle-randombattle-795,mallis,larandumb,true,6,3
battle-randombattle-796,larandumb,mallis,false,4,6
battle-randombattle-796,mallis,larandumb,true,6,4
battle-randombattle-797,larandumb,mallis,true,6,4
battle-randombattle-797,mallis,larandumb,false,4,6
battle-randombattle-798,larandumb,mallis,false,4,6
battle-randombattle-798,mallis,larandumb,true,6,4
battle-randombattle-799,larandumb,mallis,false,1,6
battle-randombattle-799,mallis,larandumb,true,6,1
battle-randombattle-800,larandumb,mallis,false,3,6
battle-randombattle-800,mallis,larandumb,true,6,3
battle-randombattle-801,larandumb,mallis,false,5,6
battle-randombattle-801,mallis,larandumb,true,6,5
battle-randombattle-802,larandumb,mallis,true,6,5
battle-randombattle-802,mallis,larandumb,false,5,6
battle-randombattle-803,larandumb,mallis,false,3,6
battle-randombattle-803,mallis,larandumb,true,6,3
battle-randombattle-804,larandumb,mallis,false,2,6
battle-randombattle-804,mallis,larandumb,true,6,2
battle-randombattle-805,larandumb,mallis,true,6,5
battle-randombattle-805,mallis,larandumb,false,5,6
battle-randombattle-806,larandumb,mallis,false,3,6
battle-randombattle-806,mallis,larandumb,true,6,3
battle-randombattle-807,larandumb,mallis,true,6,4
battle-randombattle-807,mallis,larandumb,false,4,6
battle-randombattle-808,larandumb,mallis,false,1,6
battle-randombattle-808,mallis,larandumb,true,6,1
battle-randombattle-809,larandumb,mallis,false,3,6
battle-randombattle-809,mallis,larandumb,true,6,3
battle-randombattle-810,larandumb,mallis,false,2,6
battle-randombattle-810,mallis,larandumb,true,6,2
battle-randombattle-811,larandumb,mallis,false,3,6
battle-randombattle-811,mallis,larandumb,true,6,3
battle-randombattle-812,larandumb,mallis,false,3,6
battle-randombattle-812,mallis,larandumb,true,6,3
battle-randombattle-813,larandumb,mallis,false,1,6
battle-randombattle-813,mallis,larandumb,true,6,1
battle-randombattle-814,larandumb,mallis,false,3,6
battle-randombattle-814,mallis,larandumb,true,6,3
battle-randombattle-816,larandumb,mallis,false,3,6
battle-randombattle-816,mallis,larandumb,true,6,3
battle-randombattle-817,larandumb,mallis,false,3,6
battle-randombattle-817,mallis,larandumb,true,6,3
battle-randombattle-818,larandumb,mallis,false,2,6
battle-randombattle-818,mallis,larandumb,true,6,2
battle-randombattle-819,larandumb,mallis,false,4,6
battle-randombattle-819,mallis,larandumb,true,6,4
battle-randombattle-820,larandumb,mallis,false,5,6
battle-randombattle-820,mallis,larandumb,true,6,5
battle-randombattle-821,larandumb,mallis,false,4,6
battle-randombattle-821,mallis,larandumb,true,6,4
battle-randombattle-822,larandumb,mallis,false,1,6
battle-randombattle-822,mallis,larandumb,true,6,1
battle-randombattle-823,larandumb,mallis,false,1,6
battle-randombattle-823,mallis,larandumb,true,6,1
battle-randombattle-824,larandumb,mallis,false,3,6
battle-randombattle-824,mallis,larandumb,true,6,3
battle-randombattle-825,larandumb,mallis,true,6,4
battle-randombattle-825,mallis,larandumb,false,4,6
battle-randombattle-827,stabbymarten,mallis,true,6,5
battle-randombattle-827,mallis,stabbymarten,false,5,6
battle-randombattle-828,stabbymarten,mallis,false,4,6
battle-randombattle-828,mallis,stabbymarten,true,6,4
battle-randombattle-829,stabbymarten,mallis,false,3,6
battle-randombattle-829,mallis,stabbymarten,true,6,3
battle-randombattle-830,stabbymarten,mallis,false,4,6
battle-randombattle-830,mallis,stabbymarten,true,6,4
battle-randombattle-831,stabbymarten,mallis,true,6,4
battle-randombattle-831,mallis,stabbymarten,false,4,6
battle-randombattle-832,stabbymarten,mallis,true,6,4
battle-randombattle-832,mallis,stabbymarten,false,4,6
battle-randombattle-833,stabbymarten,mallis,true,6,4
battle-randombattle-833,mallis,stabbymarten,false,4,6
battle-randombattle-834,stabbymarten,mallis,true,6,3
battle-randombattle-834,mallis,stabbymarten,false,3,6
battle-randombattle-835,stabbymarten,mallis,true,6,5
battle-randombattle-835,mallis,stabbymarten,false,5,6
battle-randombattle-836,stabbymarten,mallis,false,5,6
battle-randombattle-836,mallis,stabbymarten,true,6,5
battle-randombattle-837,stabbymarten,mallis,true,6,4
battle-randombattle-837,mallis,stabbymarten,false,4,6
battle-randombattle-838,stabbymarten,mallis,false,5,6
battle-randombattle-838,mallis,stabbymarten,true,6,5
battle-randombattle-839,stabbymarten,mallis,true,6,4
battle-randombattle-839,mallis,stabbymarten,false,4,6
battle-randombattle-840,stabbymarten,mallis,true,6,2
battle-randombattle-840,mallis,stabbymarten,false,2,6
battle-randombattle-841,stabbymarten,mallis,true,6,2
battle-randombattle-841,mallis,stabbymarten,false,2,6
battle-randombattle-842,stabbymarten,mallis,false,5,6
battle-randombattle-842,mallis,stabbymarten,true,6,5
battle-randombattle-843,stabbymarten,mallis,false,5,6
battle-randombattle-843,mallis,stabbymarten,true,6,5
battle-randombattle-844,stabbymarten,mallis,true,6,5
battle-randombattle-844,mallis,stabbymarten,false,5,6
battle-randombattle-845,stabbymarten,mallis,true,6,5
battle-randombattle-845,mallis,stabbymarten,false,5,6
battle-randombattle-846,stabbymarten,mallis,false,5,6
battle-randombattle-846,mallis,stabbymarten,true,6,5
battle-randombattle-847,stabbymarten,mallis,true,6,4
battle-randombattle-847,mallis,stabbymarten,false,4,6
battle-randombattle-848,stabbymarten,mallis,false,5,6
battle-randombattle-848,mallis,stabbymarten,true,6,5
battle-randombattle-849,stabbymarten,mallis,false,3,6
battle-randombattle-849,mallis,stabbymarten,true,6,3
battle-randombattle-850,stabbymarten,mallis,false,3,6
battle-randombattle-850,mallis,stabbymarten,true,6,3
battle-randombattle-851,stabbymarten,mallis,true,6,3
battle-randombattle-851,mallis,stabbymarten,false,3,6
battle-randombattle-852,stabbymarten,mallis,true,6,3
battle-randombattle-852,mallis,stabbymarten,false,3,6
battle-randombattle-853,stabbymarten,mallis,false,5,6
battle-randombattle-853,mallis,stabbymarten,true,6,5
battle-randombattle-854,stabbymarten,mallis,true,6,5
battle-randombattle-854,mallis,stabbymarten,false,5,6
battle-randombattle-855,stabbymarten,mallis,false,4,6
battle-randombattle-855,mallis,stabbymarten,true,6,4
battle-randombattle-856,stabbymarten,mallis,false,3,6
battle-randombattle-856,mallis,stabbymarten,true,6,3
battle-randombattle-857,stabbymarten,mallis,false,3,6
battle-randombattle-857,mallis,stabbymarten,true,6,3
battle-randombattle-858,stabbymarten,mallis,false,5,6
battle-randombattle-858,mallis,stabbymarten,true,6,5
battle-randombattle-859,stabbymarten,mallis,true,6,4
battle-randombattle-859,mallis,stabbymarten,false,4,6
battle-randombattle-860,stabbymarten,mallis,false,2,6
battle-randombattle-860,mallis,stabbymarten,true,6,2
battle-randombattle-861,stabbymarten,mallis,true,6,2
battle-randombattle-861,mallis,stabbymarten,false,2,6
battle-randombattle-862,stabbymarten,mallis,false,4,6
battle-randombattle-862,mallis,stabbymarten,true,6,4
battle-randombattle-863,stabbymarten,mallis,true,6,5
battle-randombattle-863,mallis,stabbymarten,false,5,6
battle-randombattle-864,stabbymarten,mallis,true,6,5
battle-randombattle-864,mallis,stabbymarten,false,5,6
battle-randombattle-865,stabbymarten,mallis,false,5,6
battle-randombattle-865,mallis,stabbymarten,true,6,5
battle-randombattle-866,stabbymarten,mallis,false,5,6
battle-randombattle-866,mallis,stabbymarten,true,6,5
battle-randombattle-867,stabbymarten,mallis,true,6,5
battle-randombattle-867,mallis,stabbymarten,false,5,6
battle-randombattle-868,stabbymarten,mallis,true,6,5
battle-randombattle-868,mallis,stabbymarten,false,5,6
battle-randombattle-869,stabbymarten,mallis,true,6,5
battle-randombattle-869,mallis,stabbymarten,false,5,6
battle-randombattle-870,elitefourdiantha,mallis,true,6,5
battle-randombattle-870,mallis,elitefourdiantha,false,5,6
battle-randombattle-871,elitefourdiantha,mallis,true,6,2
battle-randombattle-871,mallis,elitefourdiantha,false,2,6
battle-randombattle-872,elitefourdiantha,mallis,false,4,6
battle-randombattle-872,mallis,elitefourdiantha,true,6,4
battle-randombattle-873,elitefourdiantha,mallis,false,3,6
battle-randombattle-873,mallis,elitefourdiantha,true,6,3
battle-randombattle-874,elitefourdiantha,mallis,false,5,6
battle-randombattle-874,mallis,elitefourdiantha,true,6,5
battle-randombattle-875,elitefourdiantha,mallis,true,6,4
battle-randombattle-875,mallis,elitefourdiantha,false,4,6
battle-randombattle-876,elitefourdiantha,mallis,true,6,5
battle-randombattle-876,mallis,elitefourdiantha,false,5,6
battle-randombattle-877,elitefourdiantha,mallis,false,3,6
battle-randombattle-877,mallis,elitefourdiantha,true,6,3
battle-randombattle-878,elitefourdiantha,mallis,false,5,6
battle-randombattle-878,mallis,elitefourdiantha,true,6,5
battle-randombattle-879,elitefourdiantha,mallis,true,6,5
battle-randombattle-879,mallis,elitefourdiantha,false,5,6
battle-randombattle-880,elitefourmalvax,mallis,false,4,6
battle-randombattle-880,mallis,elitefourmalvax,true,6,4
battle-randombattle-881,elitefourmalvax,mallis,false,1,6
battle-randombattle-881,mallis,elitefourmalvax,true,6,1
battle-randombattle-882,elitefourmalvax,mallis,false,5,6
battle-randombattle-882,mallis,elitefourmalvax,true,6,5
battle-randombattle-883,elitefourmalvax,mallis,false,3,6
battle-randombattle-883,mallis,elitefourmalvax,true,6,3
battle-randombattle-884,mallis,elitefourmalvax,true,6,3
battle-randombattle-884,elitefourmalvax,mallis,false,3,6
battle-randombattle-885,mallis,elitefourmalvax,true,6,4
battle-randombattle-885,elitefourmalvax,mallis,false,4,6
battle-randombattle-886,elitefourmalvax,mallis,false,5,6
battle-randombattle-886,mallis,elitefourmalvax,true,6,5
battle-randombattle-887,elitefourmalvax,mallis,true,6,5
battle-randombattle-887,mallis,elitefourmalvax,false,5,6
battle-randombattle-888,elitefourmalvax,mallis,false,5,6
battle-randombattle-888,mallis,elitefourmalvax,true,6,5
battle-randombattle-889,elitefourmalvax,mallis,false,4,6
battle-randombattle-889,mallis,elitefourmalvax,true,6,4
battle-randombattle-890,stabbymarten,mallis,true,6,4
battle-randombattle-890,mallis,stabbymarten,false,4,6
battle-randombattle-891,stabbymarten,mallis,true,6,5
battle-randombattle-891,mallis,stabbymarten,false,5,6
battle-randombattle-892,stabbymarten,mallis,true,6,5
battle-randombattle-892,mallis,stabbymarten,false,5,6
battle-randombattle-893,stabbymarten,mallis,false,5,6
battle-randombattle-893,mallis,stabbymarten,true,6,5
battle-randombattle-894,stabbymarten,mallis,true,6,4
battle-randombattle-894,mallis,stabbymarten,false,4,6
battle-randombattle-895,stabbymarten,mallis,false,5,6
battle-randombattle-895,mallis,stabbymarten,true,6,5
battle-randombattle-896,stabbymarten,mallis,true,6,5
battle-randombattle-896,mallis,stabbymarten,false,5,6
battle-randombattle-897,stabbymarten,mallis,false,5,6
battle-randombattle-897,mallis,stabbymarten,true,6,5
battle-randombattle-898,stabbymarten,mallis,true,6,5
battle-randombattle-898,mallis,stabbymarten,false,5,6
battle-randombattle-899,stabbymarten,mallis,true,6,3
battle-randombattle-899,mallis,stabbymarten,false,3,6
battle-randombattle-900,stabbymarten,mallis,false,5,6
battle-randombattle-900,mallis,stabbymarten,true,6,5
battle-randombattle-901,stabbymarten,mallis,true,6,5
battle-randombattle-901,mallis,stabbymarten,false,5,6
battle-randombattle-902,stabbymarten,mallis,true,6,0
battle-randombattle-902,mallis,stabbymarten,false,0,6
battle-randombattle-903,stabbymarten,mallis,false,5,6
battle-randombattle-903,mallis,stabbymarten,true,6,5
battle-randombattle-904,stabbymarten,mallis,false,5,6
battle-randombattle-904,mallis,stabbymarten,true,6,5
battle-randombattle-905,stabbymarten,mallis,false,3,6
battle-randombattle-905,mallis,stabbymarten,true,6,3
battle-randombattle-906,stabbymarten,mallis,false,5,6
battle-randombattle-906,mallis,stabbymarten,true,6,5
battle-randombattle-907,stabbymarten,mallis,true,6,5
battle-randombattle-907,mallis,stabbymarten,false,5,6
battle-randombattle-908,stabbymarten,mallis,false,4,6
battle-randombattle-908,mallis,stabbymarten,true,6,4
battle-randombattle-909,stabbymarten,mallis,true,6,4
battle-randombattle-909,mallis,stabbymarten,false,4,6
battle-randombattle-914,stabbymarten,mallis,false,4,6
battle-randombattle-914,mallis,stabbymarten,true,6,4
battle-randombattle-915,stabbymarten,mallis,true,6,5
battle-randombattle-915,mallis,stabbymarten,false,5,6
battle-randombattle-916,stabbymarten,mallis,true,6,3
battle-randombattle-916,mallis,stabbymarten,false,3,6
battle-randombattle-917,stabbymarten,mallis,true,6,3
battle-randombattle-917,mallis,stabbymarten,false,3,6
battle-randombattle-918,stabbymarten,mallis,true,6,6
battle-randombattle-918,mallis,stabbymarten,false,6,6
battle-randombattle-919,stabbymarten,mallis,false,5,6
battle-randombattle-919,mallis,stabbymarten,true,6,5
battle-randombattle-920,stabbymarten,mallis,false,4,6
battle-randombattle-920,mallis,stabbymarten,true,6,4
battle-randombattle-921,stabbymarten,mallis,false,5,6
battle-randombattle-921,mallis,stabbymarten,true,6,5
battle-randombattle-922,stabbymarten,mallis,true,6,3
battle-randombattle-922,mallis,stabbymarten,false,3,6
battle-randombattle-923,stabbymarten,mallis,false,5,6
